AV_rms_mean,AV_zcr_mean,AV_centroid_mean,AV_bandwidth_mean,AV_energy,AV_skew,AV_kurtosis,AV_mfcc_1,AV_mfcc_2,AV_mfcc_3,AV_mfcc_4,AV_mfcc_5,AV_mfcc_6,AV_mfcc_7,AV_mfcc_8,AV_mfcc_9,AV_mfcc_10,AV_mfcc_11,AV_mfcc_12,AV_mfcc_13,MV_rms_mean,MV_zcr_mean,MV_centroid_mean,MV_bandwidth_mean,MV_energy,MV_skew,MV_kurtosis,MV_mfcc_1,MV_mfcc_2,MV_mfcc_3,MV_mfcc_4,MV_mfcc_5,MV_mfcc_6,MV_mfcc_7,MV_mfcc_8,MV_mfcc_9,MV_mfcc_10,MV_mfcc_11,MV_mfcc_12,MV_mfcc_13,PV_rms_mean,PV_zcr_mean,PV_centroid_mean,PV_bandwidth_mean,PV_energy,PV_skew,PV_kurtosis,PV_mfcc_1,PV_mfcc_2,PV_mfcc_3,PV_mfcc_4,PV_mfcc_5,PV_mfcc_6,PV_mfcc_7,PV_mfcc_8,PV_mfcc_9,PV_mfcc_10,PV_mfcc_11,PV_mfcc_12,PV_mfcc_13,TV_rms_mean,TV_zcr_mean,TV_centroid_mean,TV_bandwidth_mean,TV_energy,TV_skew,TV_kurtosis,TV_mfcc_1,TV_mfcc_2,TV_mfcc_3,TV_mfcc_4,TV_mfcc_5,TV_mfcc_6,TV_mfcc_7,TV_mfcc_8,TV_mfcc_9,TV_mfcc_10,TV_mfcc_11,TV_mfcc_12,TV_mfcc_13,label
0.0442998968064785,0.033029801960422815,498.47839774461835,432.5546340138467,4634.7412109375,0.05247836677362669,53.50119268818714,-372.1597900390625,175.3974609375,43.4089469909668,-27.109724044799805,-9.836721420288086,21.463838577270508,14.290691375732422,-5.97567081451416,-1.8208590745925903,15.20294189453125,15.039711952209473,0.5797128677368164,-4.4934401512146,0.023392410948872566,0.03926630434782609,484.49874766365446,402.8349460876957,743.6839599609375,-1.5324471574495635,191.02395260787802,-409.0828857421875,184.23233032226562,53.570457458496094,-20.647706985473633,-10.570090293884277,16.307113647460938,9.998830795288086,-7.18809700012207,-1.1374486684799194,16.244335174560547,15.75786018371582,0.47004228830337524,-5.8023481369018555,0.04258187860250473,0.013688353408081706,322.0108918679667,401.02858802206197,801.2323608398438,1.9633811078535417,44.12352574594135,-401.0836486816406,168.00704956054688,52.35536575317383,-11.519309043884277,-0.13732542097568512,24.318397521972656,16.834043502807617,-0.45110270380973816,5.27902364730835,22.669706344604492,22.57680892944336,6.544802188873291,-1.7457689046859741,0.027294784784317017,0.023653674051857584,416.8126558373581,432.69943737982067,521.1024780273438,3.875499314896065,152.04953512656252,-411.6328430175781,171.6182861328125,49.23337173461914,-17.37937355041504,-3.7625417709350586,23.391021728515625,16.15045166015625,-2.521556854248047,1.387898564338684,16.747282028198242,15.634431838989258,1.4274262189865112,-3.062016725540161,0
0.07906711846590042,0.01501948136174968,342.3068754463597,393.7772109950146,3340.946044921875,-0.1579554381169668,13.31175466115225,-353.741943359375,195.95071411132812,49.82523727416992,-23.032094955444336,3.829739570617676,41.92866134643555,30.414276123046875,1.3862967491149902,1.1041537523269653,17.509029388427734,16.355070114135742,1.0998085737228394,-2.306917428970337,0.0725325420498848,0.017702473243688253,326.35064669076337,368.1777687750973,3102.267578125,0.049299307342130144,6.618932353128983,-375.2384033203125,220.2539825439453,61.35112380981445,-19.69617462158203,3.9142560958862305,37.85679626464844,21.83201789855957,-6.398228645324707,-1.15182626247406,18.446697235107422,15.45360279083252,-2.0508275032043457,-4.959150314331055,0.05172671750187874,0.03377698131443299,501.8763927084879,470.0108966471151,1850.3114013671875,0.5205704933912322,26.698168149708522,-351.7330627441406,203.43319702148438,39.949562072753906,-35.99834442138672,-1.0198601484298706,39.03458023071289,21.026409149169922,-9.447487831115723,-1.7648615837097168,20.690866470336914,16.64142417907715,-3.0451500415802,-5.098690032958984,0.19025498628616333,0.009319394313576495,194.9536310136785,264.4346954405264,23291.0859375,0.1737896539891919,3.436972422398166,-324.3922119140625,180.36941528320312,72.79378509521484,11.139534950256348,18.96980857849121,39.72093200683594,29.5258731842041,6.334449291229248,2.6160457134246826,13.341782569885254,13.982291221618652,2.8585424423217773,-2.2688522338867188,1
0.0338711217045784,0.027935293145770392,406.3396818804361,346.5196787999578,963.8853149414062,0.3502843209283083,44.61865532321521,-433.6326904296875,229.03103637695312,67.4383773803711,-23.173633575439453,-9.507020950317383,23.14186668395996,12.60213851928711,-12.941848754882812,-10.501419067382812,7.4042840003967285,7.891536235809326,-5.007072925567627,-6.4455108642578125,0.02606678381562233,0.02635810319767442,411.7501432989464,373.6170463578138,466.5392761230469,0.7580730142072732,84.61488436199173,-432.2801513671875,205.3674774169922,60.10330581665039,-17.678264617919922,-1.3079363107681274,27.20966148376465,12.765174865722656,-13.173619270324707,-9.181070327758789,9.704980850219727,9.921815872192383,-3.915769577026367,-6.410610675811768,0.026936324313282967,0.0228815909462108,373.14073219408675,352.74381291230094,660.9071655273438,0.5929385613393536,70.6534444080953,-461.5304260253906,231.1669158935547,67.91128540039062,-20.446176528930664,-4.355123996734619,25.811922073364258,10.957805633544922,-14.127806663513184,-7.274407386779785,12.376751899719238,10.460393905639648,-4.007976055145264,-4.101560115814209,0.024394037202000618,0.025131315027842906,414.4118932788022,393.2450124505145,422.54779052734375,0.03986253542831339,129.21701849789824,-450.1595458984375,215.61749267578125,56.48615264892578,-24.99842071533203,-2.4330713748931885,29.98701286315918,12.893270492553711,-15.266092300415039,-9.180027961730957,11.474444389343262,10.105393409729004,-4.716592311859131,-4.749847412109375,0
0.0361023023724556,0.030651745495495496,477.9697787153585,452.84411968699885,600.7613525390625,-3.133665167739345,93.33884456964614,-389.02294921875,189.90403747558594,42.28141784667969,-30.005016326904297,-2.5523812770843506,33.27195358276367,19.392423629760742,-7.362117767333984,-2.013540267944336,17.557973861694336,15.210159301757812,-1.8752963542938232,-4.984163761138916,0.025340959429740906,0.03302947013608871,440.2996320003227,376.8212370786731,793.417724609375,1.2291792699501676,199.14205005731827,-384.0178527832031,175.99072265625,60.42506408691406,-10.431821823120117,-10.053646087646484,8.290362358093262,3.6803781986236572,-6.946165561676025,1.935604214668274,17.620040893554688,14.90410327911377,-1.4040186405181885,-7.837008476257324,0.030868077650666237,0.04314477237654321,521.9935017733854,415.93995338054657,401.01214599609375,1.3243946845016408,123.16584117496633,-380.7376403808594,188.45437622070312,50.15134048461914,-23.157886505126953,-8.684975624084473,15.793462753295898,3.196723699569702,-13.038761138916016,0.9311190247535706,21.623374938964844,15.839232444763184,-4.491161823272705,-9.251073837280273,0.029765309765934944,0.042088468309859156,532.2246820428218,469.11411993255535,347.9490661621094,-2.5396472023838044,149.92863091138747,-401.8062744140625,181.30380249023438,39.421688079833984,-29.687612533569336,-2.9711151123046875,31.33914566040039,17.773117065429688,-7.813929557800293,-2.6000685691833496,15.610612869262695,12.583853721618652,-3.6398091316223145,-5.494180202484131,1
0.02767057903110981,0.035493567737825596,451.9176084340991,364.3853028391399,671.636474609375,0.17906577660400985,134.77832701218057,-411.9159851074219,206.89724731445312,61.612125396728516,-16.516891479492188,-3.8332059383392334,17.435258865356445,-0.9399780631065369,-21.538049697875977,-7.371369361877441,16.441566467285156,13.619434356689453,-4.533524036407471,-7.30620813369751,0.022205665707588196,0.03858043529369213,537.7629109975072,427.01020927763824,1029.0050048828125,0.3903018198324316,174.41473153241532,-398.90447998046875,178.32545471191406,43.86745834350586,-28.98615264892578,-11.996350288391113,21.309616088867188,15.473919868469238,-6.700741291046143,-6.237829208374023,9.180131912231445,10.98124885559082,-0.25239795446395874,-3.819124460220337,0.029938258230686188,0.033774382148692814,442.0711427461656,377.4220563562172,791.3281860351562,0.2047799811198632,88.58123570775462,-398.5986328125,193.47434997558594,59.30615234375,-15.336772918701172,-3.8887505531311035,21.234968185424805,8.905137062072754,-14.242695808410645,-10.260297775268555,8.18032455444336,9.550304412841797,-3.0427117347717285,-4.94301700592041,0.017633259296417236,0.03467521532685512,481.5030512912734,421.1153248783322,1470.631103515625,0.30293182866427976,222.42893576779284,-398.69744873046875,141.44732666015625,46.25153350830078,-9.851595878601074,-3.9252395629882812,17.080495834350586,13.741571426391602,-2.0139293670654297,-3.7115654945373535,5.816792964935303,7.268723964691162,-0.6588830351829529,-3.430455207824707,1
0.03441421687602997,0.04044767680921053,516.4818135003496,392.5800357001467,910.3043212890625,-0.05487115758684744,23.2164075678981,-401.05670166015625,224.82945251464844,53.85951614379883,-36.47810363769531,-15.14988899230957,21.318946838378906,9.437119483947754,-14.215106964111328,-5.019033432006836,16.107450485229492,12.189743995666504,-6.1247029304504395,-7.8175883293151855,0.04828323796391487,0.04439580416242363,554.5242991459883,407.581836916198,2330.22900390625,0.2737998472556453,42.949241680128075,-374.94354248046875,220.43443298339844,45.19230270385742,-43.96686553955078,-15.801153182983398,26.099655151367188,13.406506538391113,-14.718260765075684,-8.108688354492188,14.204422950744629,12.86248779296875,-4.165488243103027,-6.156785011291504,0.0483330674469471,0.03240877342869222,444.4943561583742,361.0112345968268,1625.597412109375,0.5439280974195966,17.224081063593758,-395.2431640625,212.949951171875,62.710426330566406,-21.715219497680664,-10.067743301391602,17.938386917114258,6.534162521362305,-15.158150672912598,-7.4875898361206055,13.447761535644531,13.235976219177246,-3.016813039779663,-7.473881244659424,0.04542592912912369,0.041334196199829205,565.4543571936844,426.1550189266032,2321.56201171875,1.1751295874702923,30.002393498099003,-363.0937194824219,196.92893981933594,39.374961853027344,-43.29730987548828,-19.013671875,22.93262481689453,17.45621109008789,-6.567214012145996,-3.552520990371704,14.994461059570312,15.076773643493652,0.0630749836564064,-3.754206895828247,0
0.02760257199406624,0.020218276112528345,348.3180157478855,307.1931721552932,552.9781494140625,0.39087807995814994,163.55079819279464,-484.46429443359375,221.30226135253906,74.19692993164062,-11.39245891571045,-4.0032453536987305,22.200838088989258,11.972397804260254,-10.390615463256836,-6.679884433746338,11.645432472229004,13.445345878601074,0.7757887840270996,-2.9996442794799805,0.01728394813835621,0.014936507463195203,298.28500332246404,354.32199565100615,284.24017333984375,-3.58981449124135,167.94783646887782,-506.4325866699219,173.80557250976562,61.50238037109375,-1.7846119403839111,7.358488082885742,29.53403663635254,19.971464157104492,-1.404706597328186,-1.427385926246643,12.32381820678711,13.071616172790527,0.547783613204956,-4.754676342010498,0.02334432303905487,0.02775213068181818,440.51356236514334,375.838933135265,669.3799438476562,0.9786251128725725,121.03266354982912,-458.938720703125,205.56666564941406,56.338340759277344,-26.053373336791992,-9.918907165527344,24.847984313964844,18.091894149780273,-5.508363246917725,-4.644618511199951,11.259842872619629,11.6968412399292,-1.0403627157211304,-3.928044080734253,0.020255619660019875,0.018256631334937712,357.7087274161146,365.8850290920048,351.3891296386719,3.5200235435800686,251.95750024028416,-485.24664306640625,190.73777770996094,60.076107025146484,-14.015938758850098,-2.984379529953003,25.144784927368164,18.596446990966797,-1.6187684535980225,-0.2200639545917511,13.82589054107666,13.23929214477539,0.3526645302772522,-3.205007791519165,0
0.023706339299678802,0.0369890610948741,521.3124584799676,479.0101288388213,403.4327392578125,1.6196999213234295,229.66949796935577,-401.4349670410156,195.1259765625,38.85939025878906,-33.524173736572266,-1.400321364402771,33.95901107788086,15.362675666809082,-12.043731689453125,-3.065161943435669,17.20844268798828,12.176664352416992,-3.944286346435547,-1.8049321174621582,0.016084343194961548,0.04658494186793422,570.0826192449784,447.3796073374242,345.19696044921875,1.7974700750775614,441.0988435980568,-438.2320556640625,198.3263397216797,40.3519287109375,-38.72190475463867,-10.978826522827148,28.661619186401367,17.4140567779541,-9.15442943572998,-4.891578674316406,13.361101150512695,10.185378074645996,-6.317235469818115,-7.45400857925415,0.027820389717817307,0.02744256882440476,454.804312220422,459.90632207657785,392.3509521484375,3.223075951101467,144.538271333414,-409.5467224121094,189.1608123779297,43.680423736572266,-26.573299407958984,1.058908462524414,35.991764068603516,21.681703567504883,-5.378907203674316,-1.9804874658584595,14.161886215209961,10.11866283416748,-4.60516357421875,-3.5810132026672363,0.01875891536474228,0.030916715923108552,480.0720931980418,479.35443741708497,232.2274627685547,0.8375521041828438,427.6101650671146,-424.4683532714844,177.0876922607422,39.54265213012695,-27.233617782592773,-0.03183900564908981,35.96968078613281,24.578739166259766,-1.6959401369094849,-0.043605804443359375,15.303420066833496,11.79437255859375,-4.255092620849609,-6.486570835113525,0
0.01890553906559944,0.03007505778242148,426.58817895323523,401.05516472606155,242.31777954101562,0.1366022808582152,64.45903541212456,-461.4620361328125,223.3837127685547,56.78889846801758,-25.056819915771484,-0.9488562941551208,25.848026275634766,1.7096378803253174,-22.2054443359375,-2.635091543197632,25.48439598083496,19.142454147338867,-4.074916362762451,-7.554823875427246,0.012378985993564129,0.03594479933465459,496.4539922254579,437.21897658864395,112.74042510986328,4.0717309437622635,441.9811207873879,-462.7696533203125,208.87574768066406,46.82465744018555,-30.371112823486328,-1.6831401586532593,28.730636596679688,4.416257858276367,-24.392690658569336,-10.091005325317383,17.830272674560547,16.325477600097656,-1.9874733686447144,-3.982816696166992,0.02294022962450981,0.04054010927287582,515.6635076274148,442.7353664632176,391.8892517089844,-0.07161142643898238,35.78804009432037,-452.7426452636719,230.94647216796875,44.27486038208008,-42.33664321899414,-4.686777591705322,35.499393463134766,11.271556854248047,-21.10308837890625,-7.4521565437316895,19.97150230407715,15.143837928771973,-5.4089274406433105,-5.012106895446777,0.02630441263318062,0.04292590082908163,543.0297899866764,455.8758587225994,566.4786376953125,1.4870132854506217,60.95612192549298,-428.6375732421875,220.37799072265625,39.961273193359375,-44.515750885009766,-7.723402976989746,34.70234298706055,15.763833999633789,-14.344890594482422,-3.856377124786377,19.278335571289062,13.083049774169922,-6.510984420776367,-4.728076457977295,1
0.12212877720594406,0.035302325771443516,444.2711146069177,333.0287288799144,5292.2080078125,0.17466004516804762,10.523304188631938,-270.49298095703125,212.04495239257812,70.8513412475586,-19.181861877441406,-19.945415496826172,8.90963363647461,11.265555381774902,-4.370065212249756,-7.315742492675781,1.3855400085449219,2.1592817306518555,-5.429750919342041,-6.654440879821777,0.2683578431606293,0.038839082186671085,515.6303819091085,382.83754253185555,54842.109375,0.004767710104446891,2.2236795638621247,-244.42315673828125,188.31045532226562,48.31484603881836,-25.869760513305664,-8.53559684753418,20.93607521057129,9.57949447631836,-13.029809951782227,-8.311161041259766,9.826266288757324,11.179506301879883,0.04624177888035774,-1.9597198963165283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
